Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
1095000.0,"Avenue Delleur, 8",4,G,569,0,0,16,335,15,3,1927,As new,2,2,1,3,Hyper equipped,Gas,10649193,1180
690000.0,Brusselsesteenweg 415,5,B,128,0,0,60,3866,44,4,1972,Good,2,0,0,3,Hyper equipped,Gas,10649176,3090
277000.0,Parklaan 8,2,C,146,0,0,10,0,29,3,1975,As new,1,0,0,1,Installed,Gas,10649168,1140
299500.0,Parklaan 8,3,C,146,0,0,10,0,29,0,1975,As new,1,0,0,1,Installed,Gas,10555375,1140
245000.0,Rue de Glimes 1,2,E,223,0,1,0,0,0,2,1962,Good,1,0,0,0,Hyper equipped,Gas,10649155,1200
695000.0,Brusselsestraat 41,5,E,436,0,1,0,1179,0,4,1974,0,2,0,0,2,Semi equipped,0,10455525,3020
675000.0,Chaussee de la Hulpe 268,4,D,322,0,0,20,3600,25,4,1890,To renovate,2,0,1,3,Installed,Fuel oil,10548253,1650
895000.0,Rue du Moulin 25,2,B,120,0,0,107,1143,59,4,2015,As new,2,2,1,0,Hyper equipped,0,10649139,7812
595000.0,Boomstraat 93,3,A,90,0,1,0,350,30,3,2020,As new,1,0,0,2,Hyper equipped,Gas,10582856,9255
599000.0,Plein 30 a,2,C,286,0,1,0,326,0,2,1970,Just renovated,2,2,1,0,USA hyper equipped,Gas,10454086,8790
338500.0,"Hundelgemsesteenweg, 306",4,D,393,0,0,0,423,0,3,1962,0,1,0,0,2,Semi equipped,0,10649124,9630
865000.0,Herbert Hooverplein 14,6,B,160,0,1,0,3150,0,4,1986,Good,2,0,1,0,Hyper equipped,0,10649120,3110
180000.0,Rue de Tirlemont 23,2,E,389,0,1,0,453,22,3,1950,To be done up,1,1,0,1,Semi equipped,Wood,10649110,4350
387000.0,Werchtersesteenweg 1,4,D,319,0,1,0,689,0,4,1947,Good,1,0,0,2,Installed,Gas,2221,20
399000.0,Kerkstraat 61,3,F,551,0,1,0,811,38,3,1972,To renovate,1,1,0,1,USA installed,Gas,10649064,9255
515000.0,Onze Lieve Vrouwstraat 12,4,C,270,0,0,25,920,50,4,1978,Good,2,0,1,2,USA installed,Fuel oil,10649062,9255
615000.0,Doorniksewijk 32,5,B,198,0,0,85,1205,25,4,1988,Good,1,2,1,3,USA hyper equipped,Gas,10649042,8860
850000.0,Meyskensstraat 222,4,D,394,0,1,0,1698,0,4,1874,To be done up,1,0,0,2,Installed,Fuel oil,10649013,1780
299000.0,"Place Colonel Peckham, 4",2,G,675,0,0,27,1092,15,3,1978,0,1,1,1,2,Installed,Electric,10649005,4851
485000.0,"Chaussée Bara, 148",3,C,232,0,1,0,724,40,4,1963,As new,1,1,1,1,Installed,Gas,1420,27
515000.0,Leopold De Waelplaats 5,3,B,154,0,1,0,421,0,3,1991,Good,2,0,0,0,Installed,Gas,10648984,2930
319000.0,Interleuvenlaan 66,1,A,63,0,0,10,0,0,2,2011,As new,1,0,0,0,Installed,0,10648976,3000
525000.0,Interleuvenlaan 66,5,D,355,0,0,160,1150,0,3,1930,Good,2,0,0,0,Installed,Gas,10648975,3012
675000.0,Wiekevorst-Dorp 61 1,5,B,148,0,1,0,746,0,4,2001,As new,2,0,1,2,USA hyper equipped,Gas,10648968,2222
380000.0,Korenmarkt 55,3,C,202,0,0,13,157,20,2,1920,0,1,0,0,2,Installed,Gas,10648967,2800
1050000.0,"Avenue Delleur, 8",4,G,377,0,1,0,955,27,2,1952,To renovate,1,1,0,2,Semi equipped,Gas,10648958,1180
624900.0,Gentsesteenweg 125A,3,C,300,0,0,0,697,26,4,1982,To be done up,2,2,1,2,Installed,Gas,10648956,2540
869000.0,Provinciale Steenweg 354,3,D,328,0,1,0,1955,0,4,1985,0,2,0,0,0,Hyper equipped,Gas,10648950,2627
749800.0,Keerbergsesteenweg 33,5,B,190,0,1,0,1099,46,4,1977,As new,1,0,0,2,Hyper equipped,Gas,10648937,1910
319000.0,Keerbergsesteenweg 33,3,F,550,0,1,0,264,28,3,1969,Good,1,0,1,1,Installed,Fuel oil,10648936,3150
645000.0,Tomberg 212,4,E,243,0,0,10,261,47,3,1965,Good,2,2,1,3,Hyper equipped,Gas,10648930,1150
179000.0,Tomberg 212,1,G,380,0,0,0,0,0,2,1930,To renovate,1,0,1,1,USA installed,Gas,10648929,1040
225000.0,"rue Saint-Luc, 55",2,F,460,0,1,0,456,25,4,1959,Good,1,1,0,1,Installed,Fuel oil,10648926,5070
285000.0,rue des dominicains 4E,3,G,780,0,0,29,0,0,4,1962,To be done up,1,0,0,1,Installed,Gas,8,3
720000.0,Avenue Montjoie 229/5,3,B,100,0,0,50,713,37,4,1999,As new,2,1,0,3,USA hyper equipped,Gas,10648914,1330
425000.0,Edegemsestraat 56,3,E,445,0,0,20,231,18,2,1966,Just renovated,1,1,0,3,Hyper equipped,Fuel oil,10593567,2900
525000.0,Stationstraat 30,4,C,210,0,0,40,195,0,4,1998,Good,1,0,0,2,Hyper equipped,Fuel oil,10648910,9600
565000.0,Lippenslaan 393,2,B,181,1,0,0,0,0,2,1968,As new,1,0,0,1,Hyper equipped,Gas,10648904,8300
350000.0,Rue de la Forestière 14 A,7,B,140,0,1,0,1500,0,3,1918,Good,3,2,1,3,Installed,Fuel oil,10648903,6730
375000.0,Rue de la Forestière 14 A,5,G,556,0,1,0,12628,56,4,1918,To renovate,1,0,1,2,Not installed,Fuel oil,6810,20
435000.0,Rue de la Forestière 14 A,4,C,206,0,0,13,581,42,4,2004,Good,2,2,0,2,Installed,Fuel oil,10608536,6760
749000.0,Maastrichtersteenweg 7/1,4,A,69,0,0,45,921,45,4,2005,As new,1,0,1,2,Hyper equipped,0,10648901,3790
195000.0,Chaussée de Tirlemont 15/1,2,E,369,0,1,0,560,32,3,1815,Good,1,1,1,2,Installed,Fuel oil,10648899,4210
280000.0,Chaussée de Tirlemont 15/1,4,C,249,0,0,35,456,34,3,1950,Good,1,1,1,1,Installed,Fuel oil,10648897,4350
875000.0,"Rue de Helsinki, 2",5,C,173,0,1,0,6347,80,3,1999,As new,2,1,0,2,USA hyper equipped,Fuel oil,10648893,1400
1095000.0,Noord-Brabantlaan 3,6,C,206,0,0,160,2441,62,4,1973,As new,2,2,1,4,Hyper equipped,Gas,10648891,3910
265000.0,Avenue du centenaire  53/4,3,B,169,0,0,0,0,0,2,1990,Good,1,0,0,1,Installed,Gas,1420,27
1050000.0,Albert plein 6,3,B,122,0,1,0,0,0,2,2001,Good,2,0,0,2,USA hyper equipped,Gas,10648884,8300
230000.0,Place Colignon 47,3,F,307,0,1,0,0,0,0,1970,Good,1,1,0,1,Not installed,Gas,10648882,1080
265000.0,Korte Nieuwstraat 16,3,E,496,0,0,13,0,32,2,1973,To be done up,1,0,0,2,Semi equipped,Gas,10648873,2640
249900.0,rue de Pont-à-Celles 10,3,E,354,0,0,30,492,25,3,1980,To be done up,1,1,0,1,Installed,Fuel oil,10648849,6238
249000.0,Rue de Menin 400,2,C,219,0,1,0,357,32,3,1997,As new,1,1,0,0,Installed,Gas,10588380,7712
495000.0,Chaussée Paul Houtart 232,5,C,242,0,1,0,6250,0,4,1899,As new,1,0,1,2,Hyper equipped,Fuel oil,10648830,7130
265000.0,Boulevard Delwart 22/B,2,C,227,0,0,30,211,0,2,2010,0,2,2,0,2,Installed,0,10511202,7618
1085000.0,Aarschotsesteenweg 201A,5,B,158,0,1,0,157,20,2,1949,As new,5,0,0,2,Hyper equipped,Gas,10648805,8300
185000.0,Ottergemsesteenweg-Zuid 808,1,B,147,0,0,0,0,0,2,1890,Good,1,0,0,1,Hyper equipped,Gas,10648804,9000
149000.0,"Rue du Quesnoy, 36",3,G,587,0,0,0,1530,0,4,1950,To be done up,1,1,1,1,Installed,Fuel oil,10648801,7618
229000.0,"Rue du Quesnoy, 36",3,D,267,0,0,25,130,27,2,1950,Good,1,1,0,2,Installed,Gas,10648800,7500
275000.0,Plein 30 A,2,A,42,0,0,12,150,31,2,2013,As new,1,1,0,0,USA hyper equipped,0,10648795,8930
625000.0,Mechelsesteenweg 382,4,A,99,0,1,0,347,0,3,1930,Just renovated,1,0,0,2,Installed,Gas,10648792,3020
159000.0,Mechelsesteenweg 382,1,C,247,0,0,2,0,0,2,1980,Good,1,0,0,1,Semi equipped,Gas,10648790,3001
499000.0,De Schiervellaan 13,4,B,183,0,0,0,3032,0,4,1988,To be done up,1,1,0,3,Installed,Gas,10648786,3500
269000.0,Rue de Charleroi 31/7,4,D,305,0,0,50,230,48,3,1966,As new,2,0,0,2,USA hyper equipped,Gas,10648780,6180
525000.0,Rue François Libert 39,3,E,357,0,0,40,778,35,4,1992,As new,2,0,1,3,Installed,Electric,10648779,1410
545000.0,Brusselsesteenweg 547,3,F,613,0,0,20,700,40,4,1963,Good,1,0,0,1,Hyper equipped,0,10648768,3090
399000.0,Bld Brand Whitlock 108,2,E,228,0,0,6,0,0,2,2004,Good,2,0,0,1,USA hyper equipped,Electric,10648757,1170
190000.0,Bld Brand Whitlock 108,0,C,97,1,0,3,0,30,2,2019,Good,1,0,0,1,USA installed,Gas,10648756,1000
1150000.0,Chaussée de Collines 102,5,C,245,0,1,0,5378,0,4,1973,Good,3,2,1,0,USA hyper equipped,0,10648750,1300
1189000.0,Sint-Annalaan 209,10,B,131,0,0,13,288,28,2,1992,Good,6,0,0,6,USA hyper equipped,Gas,10648748,1800
165000.0,Rue du Moulin 2,2,E,394,0,1,0,0,25,2,1966,Good,1,0,0,1,Installed,Gas,7100,20
175000.0,9 chaussée de mons,2,D,338,0,0,0,0,0,0,1970,Just renovated,1,1,0,1,Installed,0,10648731,1460
375000.0,Steenweg 299,3,D,307,0,1,0,280,28,3,2008,Good,1,0,0,2,Installed,Electric,10648729,9400
215000.0,Rue de Herve 70,6,F,506,0,0,0,544,14,3,1930,To be done up,2,2,1,3,Installed,Gas,3,20
695000.0,Hoogstraat 20,5,F,820,0,1,0,3026,67,4,1873,To be done up,2,0,1,1,Installed,Gas,10648711,9340
265000.0,Hoogstraat 20,3,D,312,0,0,30,306,35,2,1950,Just renovated,1,0,0,1,USA hyper equipped,0,10648708,9300
449000.0,Hoogstraat 20,3,B,192,0,0,20,540,34,3,1994,Good,1,0,0,1,Hyper equipped,Gas,10648707,9820
295000.0,BRUGSTRAAT 31  BUS 4,3,C,240,0,0,20,226,17,2,1959,As new,1,0,1,2,Installed,Gas,10648696,9506
494000.0,Antwerpsestraat 292,4,B,160,0,0,0,0,0,2,1966,Good,3,0,0,3,Semi equipped,Gas,10648691,2640
399000.0,Gravenstraat 30A,4,F,1370,0,1,0,5239,0,4,1962,To renovate,1,0,0,2,Semi equipped,Carbon,10648690,9991
420000.0,Ninoofsesteenweg 1036,4,D,352,0,0,0,762,27,3,1951,Good,1,0,1,2,Hyper equipped,Gas,10648681,1702
375000.0,Haachtsebaan 119,3,F,583,0,1,0,290,0,4,1962,To renovate,1,0,0,2,USA installed,Gas,10648680,2860
295000.0,"Val des Seigneurs, 9a",1,B,56,0,0,4,0,22,0,2015,As new,1,0,0,1,USA hyper equipped,Gas,10648662,1200
695000.0,"Rue de Wavre, 27",7,C,208,0,0,25,1644,32,4,1991,Good,3,2,1,3,USA hyper equipped,Gas,10648659,1490
184000.0,Leopoldstraat 77,3,B,185,0,1,0,0,26,4,1967,0,1,0,0,0,Installed,0,2660,20
425000.0,Chaussée de Waterloo 1382,1,C,126,0,0,12,0,0,2,2024,As new,1,1,0,1,USA hyper equipped,Gas,10648648,1050
430000.0,Chaussée de Waterloo 1382,2,A,45,0,0,11,0,31,2,2024,As new,1,1,0,2,USA hyper equipped,0,10648647,1180
1839000.0,Avenue Baron Albert d'Huart 130,3,B,63,0,0,76,0,60,2,2015,As new,2,0,0,3,Hyper equipped,Gas,10648643,1050
530000.0,Avenue Baron Albert d'Huart 130,2,B,46,0,0,53,0,30,2,2022,As new,2,1,0,2,USA hyper equipped,0,10648642,1140
1360000.0,Avenue Baron Albert d'Huart 130,3,B,75,0,0,37,0,60,0,2020,As new,3,2,0,3,USA hyper equipped,0,10648641,1180
795000.0,"Chaussée de Waterloo, 125",5,D,160,0,0,18,301,22,2,2002,As new,2,0,0,3,USA hyper equipped,0,10648639,1180
215000.0,"Grote steenweg, 511",3,C,263,0,0,13,0,0,2,1969,Good,1,0,0,1,USA semi equipped,0,2140,20
590000.0,Wichelsesteenweg 109,5,D,367,0,0,60,1820,73,4,1972,Good,2,0,1,2,Hyper equipped,Gas,10648633,9200
299000.0,Avenue Louis Libert 1,3,E,392,0,1,0,609,47,3,1870,To renovate,1,0,1,0,Semi equipped,Fuel oil,10648623,4180
299000.0,Avenue Louis Libert 1,3,E,392,0,1,0,609,47,3,1870,To renovate,1,0,1,0,Semi equipped,Fuel oil,8,3
479000.0,Graatakker 91,4,B,126,0,1,0,1682,51,4,1962,As new,1,0,1,2,Hyper equipped,Gas,10648606,2340
239000.0,"Dorpsstraat, 21",1,B,178,0,0,19,0,36,2,2007,Good,1,0,0,1,Installed,Gas,10648605,9100
269000.0,"Dorpsstraat, 21",2,B,141,0,0,12,0,40,0,2006,Good,1,0,0,1,Installed,Gas,10648603,9170
765000.0,"Dorpsstraat, 21",4,E,422,0,0,50,2732,44,4,2003,Good,2,0,0,2,Installed,Electric,10648600,9170
349000.0,Astridlaan 1,2,F,535,0,1,0,244,24,3,1956,To be done up,1,0,1,1,Installed,Gas,10648597,1702
769000.0,Parklaan 59 bus1,4,C,209,0,0,100,3601,0,4,1957,Good,2,0,0,2,Installed,Gas,10648575,9100
275000.0,Dendermondesteenweg 501,2,B,159,0,0,0,0,0,2,1993,Just renovated,1,0,0,1,Semi equipped,Gas,10648572,9070
235000.0,Alphonse Claeys-Bouüaertlaan 57/001,3,E,440,0,0,0,63,0,0,1899,To renovate,1,0,0,0,Not installed,Gas,10648570,9040
235000.0,Alphonse Claeys-Bouüaertlaan 57/001,3,E,440,0,0,0,63,0,0,1899,To renovate,1,0,0,0,Not installed,Gas,10648569,9000
219000.0,Clockemstraat 19,2,E,406,0,0,14,51,32,0,1899,0,1,0,1,1,Installed,Gas,10648566,3800
450000.0,Rue Abbé Cuypers 3,3,E,274,0,0,100,0,13,0,1930,Just renovated,1,0,0,0,USA hyper equipped,Gas,10648563,1050
499000.0,Kustlaan 168a,4,D,384,0,1,0,969,0,4,1935,To be done up,1,1,0,1,Installed,Fuel oil,10648547,8380
499000.0,Kustlaan 168a,4,D,384,0,1,0,969,0,4,1935,To be done up,1,1,0,1,Installed,Fuel oil,10648546,8300
448000.0,Hansbekedorp 2A,5,D,330,0,0,0,920,0,0,1990,0,1,0,0,0,Installed,Fuel oil,10648541,9031
429000.0,Bergensesteenweg 273,4,C,286,0,1,0,282,34,0,1973,As new,1,0,0,2,Installed,Fuel oil,10648535,1602
268500.0,Leopold II Laan 226 GV01,2,C,228,0,1,0,0,0,0,2003,As new,1,0,0,1,Installed,Gas,10648507,8670
230000.0,Wallenstraat 4a,2,E,458,0,1,0,172,0,0,1939,As new,1,0,1,0,Installed,Gas,10648504,9880
425000.0,Artanlaan 2,3,C,235,0,1,0,0,0,0,1968,As new,1,0,0,2,USA installed,Electric,10648490,8430
235000.0,Artanlaan 2,3,F,676,1,0,0,204,0,0,1989,As new,1,0,0,2,Installed,Electric,10648488,8430
228400.0,Kotrijksesteenweg 345,2,A,34,0,1,0,0,0,0,2022,0,1,0,0,1,Installed,Gas,10648441,9600
610000.0,Kortrijksesteenweg 241A,6,F,527,1,1,0,930,0,0,1930,As new,2,0,1,3,Hyper equipped,Gas,10648438,9240
599000.0,De Kleetlaan 4,4,D,352,0,0,0,703,40,0,1961,Just renovated,2,0,0,2,Hyper equipped,Gas,10648435,1860
1250000.0,"President Rooseveltplein, 9",4,F,501,0,0,0,1255,0,0,1963,As new,2,0,0,3,Hyper equipped,Gas,10638707,8500
825000.0,Rue du Moulin 25,5,C,183,0,1,0,2450,0,4,2000,As new,2,2,1,0,Hyper equipped,Fuel oil,10648427,7850
329500.0,"Antwerpsesteenweg, 88",3,E,473,0,0,0,510,50,2,1961,To renovate,1,0,0,1,Installed,Gas,10626260,2550
552000.0,Vlaskaai 6,2,A,61,0,0,18,0,0,0,2022,0,2,0,0,2,Installed,Gas,10648399,8500
603000.0,Vlaskaai 6,3,A,65,0,0,17,0,0,0,2020,0,2,0,0,2,Installed,Gas,10648398,8500
149500.0,Brugsesteenweg 43,3,F,809,0,0,0,245,22,0,1966,To renovate,1,0,0,1,Semi equipped,0,10648383,8780
295000.0,Godshuisstraat 1,5,E,472,0,1,0,70,0,0,1970,As new,2,0,0,0,Installed,0,10648372,9040
199000.0,Torhoutse Steenweg 344,2,C,245,0,0,0,0,29,0,1920,As new,0,0,0,0,Installed,Gas,10648371,8420
369000.0,Turnhoutsebaan 175,3,C,228,0,0,0,169,18,0,1960,0,1,0,0,1,Installed,Gas,10648364,2845
349000.0,Havermarkt 22,2,B,109,0,0,30,0,0,0,1962,As new,2,0,0,1,Hyper equipped,Gas,10648362,3500
259000.0,Havermarkt 22,3,C,234,0,0,0,490,0,0,1993,0,1,0,0,1,Installed,Gas,10648361,3700
549000.0,Boterlaanbaan 323,4,B,181,0,0,52,370,0,0,1965,0,2,0,0,2,Hyper equipped,Gas,10648359,1861
799000.0,Gentsesteenweg 24,5,D,341,0,1,0,1563,0,0,1986,As new,2,0,0,1,USA installed,Fuel oil,10648356,8510
290000.0,Gentsesteenweg 24,4,B,112,0,1,0,84,0,0,1948,As new,1,0,0,2,USA installed,0,10648354,8500
345000.0,Wakkensteenweg 67,3,C,208,0,1,0,502,0,0,1989,To be done up,1,0,0,2,Installed,Gas,10648344,8790
399000.0,Evergemsesteenweg 44A,3,C,210,0,0,0,430,0,3,1981,To be done up,1,0,0,2,Installed,Gas,10648334,9032
275000.0,Evergemsesteenweg 44A,2,A,99,0,0,0,0,0,2,1976,Good,1,0,0,1,Installed,Gas,10648333,9000
245000.0,Evergemsesteenweg 44A,2,C,211,0,0,0,0,0,2,1968,To be done up,1,0,0,1,Installed,Gas,10648332,9000
530000.0,"Graaf v Vlaanderenplein, 35",3,C,257,0,0,0,0,0,0,1974,As new,1,0,0,0,Installed,Gas,10648325,9090
449000.0,Ajuinlei 12,2,A,62,0,0,0,0,0,0,1992,As new,1,0,0,1,Installed,0,10648321,8300
2360000.0,Kustlaan 277,3,D,309,0,1,0,0,0,4,1978,0,3,0,0,4,USA hyper equipped,Gas,10648316,8300
2495000.0,Kustlaan 277,5,B,154,0,1,0,793,0,4,1997,As new,3,0,0,4,Hyper equipped,Gas,10648314,8300
1750000.0,Rue du Moulin 25,6,F,467,0,0,80,87524,0,4,1920,Good,4,4,1,0,Installed,Fuel oil,10648312,7322
194500.0,Esenweg 197,2,F,928,0,1,0,465,0,0,1956,Good,1,0,0,1,Semi equipped,Fuel oil,10648296,8650
285000.0,Dorpsstraat 34 Bus 1,2,F,643,0,1,0,157,0,0,1963,To renovate,1,0,0,2,Installed,0,10498074,2560
495000.0,Boelare 86,5,D,319,0,0,0,1938,0,0,1980,0,1,0,0,1,Installed,0,10648280,9988
325000.0,Grote Huidevettershoek 1-102,2,B,197,0,1,0,0,0,0,1970,To be done up,1,0,0,0,Installed,Gas,10648272,9040
295000.0,beversesteenweg 458,3,E,453,0,0,0,477,0,0,1982,As new,1,0,0,1,Installed,Fuel oil,10648253,8800
129000.0,beversesteenweg 458,4,D,376,0,0,8,43,0,0,1942,Good,1,0,0,1,Semi equipped,Gas,10648252,8800
212000.0,beversesteenweg 458,3,C,282,0,0,0,280,0,0,1960,Good,1,0,0,1,Semi equipped,0,10648250,8800
249000.0,Vrijthof 7,2,B,150,0,0,32,0,33,3,1997,0,1,0,0,1,Installed,Gas,10648235,3770
259000.0,Elisabethlaan 21/23,4,F,702,0,0,0,515,0,3,1975,Good,1,0,0,1,Installed,Electric,10648190,8820
215000.0,Nieuwpoortlaan 29,2,E,438,0,0,0,0,0,0,1965,As new,1,0,0,1,Installed,0,8660,20
449000.0,Antwerpsesteenweg 359,5,B,151,0,0,0,255,0,2,1970,Good,2,0,0,2,Installed,Gas,10648141,2500
269000.0,Lindenlaan 51,2,F,537,0,0,11,322,22,3,1966,To renovate,1,0,0,1,Semi equipped,Fuel oil,10648135,9940
230000.0,St-Amandsstraat 23,2,F,1220,0,0,0,800,29,0,1968,Good,1,0,0,0,Installed,Gas,10648101,8830
405650.0,Brusselsesteenweg 690,3,A,1,0,0,22,0,43,4,2023,0,1,0,0,2,Hyper equipped,0,10648096,9810
280000.0,Brusselsesteenweg 690,1,A,1,0,0,8,0,15,4,2023,As new,1,0,0,1,Hyper equipped,Gas,10648094,9810
357500.0,Brusselsesteenweg 690,2,A,1,0,0,9,0,24,0,2023,As new,1,0,0,1,Hyper equipped,Gas,10648093,9810
339990.0,Brusselsesteenweg 690,3,A,1,0,0,23,0,20,0,2023,As new,1,0,0,2,Installed,0,10648092,9800
339990.0,Brusselsesteenweg 690,3,A,1,0,0,23,0,20,0,2023,As new,1,0,0,2,Installed,0,10648091,9870
339990.0,Brusselsesteenweg 690,3,A,1,0,0,23,0,20,0,2023,As new,1,0,0,2,Installed,0,10648090,9750
339990.0,Brusselsesteenweg 690,3,A,1,0,0,23,120,20,0,2023,As new,1,0,0,2,Installed,0,10648088,9770
419990.0,Brusselsesteenweg 690,3,A,1,0,0,29,0,16,0,2023,As new,2,0,0,2,Installed,0,10648087,9770
419990.0,Brusselsesteenweg 690,3,A,1,0,0,29,0,16,0,2023,As new,2,0,0,2,Installed,0,10648086,9750
419990.0,Brusselsesteenweg 690,3,A,1,0,0,29,0,16,0,2023,As new,2,0,0,2,Installed,0,10648085,9800
419990.0,Brusselsesteenweg 690,3,A,1,0,0,29,0,16,0,2023,As new,2,0,0,2,Installed,0,10648084,9870
265000.0,Keizersplein 21,3,F,641,0,0,0,1223,0,0,1930,To renovate,2,0,1,1,Installed,Gas,10648068,9420
581620.0,Keizersplein 21,2,A,40,0,1,0,0,0,0,2023,0,1,0,0,1,Installed,Gas,10648066,9300
378000.0,Keizersplein 21,1,A,40,0,0,0,0,0,0,2023,0,1,0,0,1,Installed,Gas,10648065,9300
320000.0,"Stationstraat, 33",3,B,170,0,1,0,147,0,0,1970,As new,1,0,0,1,Installed,Gas,8420,20
192000.0,Zuidstraat 2,2,C,275,1,0,0,0,0,0,2003,As new,1,0,0,1,Installed,0,10549860,8450
425000.0,Franchommelaan 82-86,4,B,156,1,0,0,0,0,2,2008,Good,2,0,0,2,Installed,Gas,10648029,8370
1400000.0,Avenue Louise 404a,3,C,131,0,0,0,0,0,3,1956,As new,3,0,1,3,Installed,Gas,10648016,1050
379000.0,"Bredabaan, 896",2,B,164,0,0,3,0,35,2,1910,0,1,0,0,1,Installed,Gas,10648015,2000
445000.0,Bld 'Avroy 14,5,C,225,0,0,0,0,90,0,1963,To be done up,2,1,0,3,Semi equipped,Gas,8,3
425000.0,Gistelse Steenweg 212,2,B,148,0,0,0,0,0,2,1966,Just renovated,1,1,0,1,Hyper equipped,Gas,10647983,8400
379000.0,Alsembergsesteenweg 259,3,D,325,0,0,21,0,33,2,1953,Good,1,0,1,2,Semi equipped,Gas,10647917,1650
489000.0,Tiensesteenweg 227/101,6,B,199,0,0,0,562,0,3,1985,Good,1,0,0,2,Installed,Gas,10647915,3500
595000.0,Meyskensstraat 222,3,C,265,0,0,20,1309,40,4,1973,Just renovated,1,0,1,2,Installed,Gas,10647908,1731
375000.0,"Avenue des Combattants, 21",4,F,526,0,0,28,95,33,2,1922,To be done up,0,1,0,2,Installed,Gas,10647889,1780
525000.0,Edingsesteenweg 341,4,D,355,0,0,35,3282,50,4,1910,To renovate,1,0,0,2,Semi equipped,Fuel oil,10647871,1755
885000.0,Edingsesteenweg 341,6,C,212,0,0,51,148000,45,4,1900,Good,3,0,0,4,Installed,Fuel oil,10647870,1755
395000.0,Kerkstraat 2,4,D,312,0,0,0,531,39,4,1977,Good,1,0,0,2,Semi equipped,Gas,10517551,9120
345000.0,"Avenue Albert Ier, 304",4,F,495,0,0,0,297,33,0,1930,0,1,0,0,1,Not installed,Fuel oil,8,3
270000.0,Rue du Bois Paillet 9,1,B,91,1,1,0,0,29,4,2016,As new,1,0,0,1,Installed,Gas,10647858,1140
259000.0,"Broekhofstraat, 1",3,D,342,0,0,0,309,33,3,1933,Good,2,0,0,2,Not installed,0,10647849,3650
725000.0,"Broekhofstraat, 1",5,C,223,0,1,0,997,52,4,1999,0,2,0,1,2,Installed,0,10289798,3630
249000.0,Amsterdamstraat 15 bus202,3,F,563,0,0,0,343,0,2,1952,To renovate,1,0,0,2,Not installed,Gas,10647838,2850
249000.0,Marktstraat 20 b1,3,F,554,0,0,0,903,26,3,1937,To be done up,1,0,0,1,Installed,0,10188714,8460
219500.0,Langerenstraat 1,3,F,654,0,0,0,923,0,3,1962,0,1,0,0,1,Installed,Fuel oil,10647826,3680
300000.0,Langerenstraat 1,2,B,147,0,0,0,0,0,4,1992,0,1,0,0,1,Installed,Gas,10647825,3680
420000.0,Leopold 1 laan  87,3,B,125,0,0,0,392,43,0,1988,Good,1,0,0,2,Installed,0,10647816,8000
114500.0,Franchommelaan 90,1,D,334,0,0,0,0,0,2,1974,Good,1,0,0,1,Installed,Electric,8420,20
195000.0,Industrielaan 32 bus 5,4,F,670,0,1,0,544,32,3,1930,0,1,0,1,1,Installed,0,10647811,3620
339000.0,Grote Markt 35,4,F,631,0,1,0,781,0,4,1967,To renovate,1,0,0,2,Semi equipped,Fuel oil,10647774,9700
439000.0,Prinses Josephine Charlottelaan 72,3,D,306,0,0,0,405,0,3,1979,Good,1,0,0,2,Installed,0,10647772,2070
429000.0,Antwerpsestraat 34,4,F,794,0,0,0,318,0,3,1956,To be done up,1,0,0,0,Semi equipped,Fuel oil,10647763,2650
550000.0,Prins Boudewijnlaaan 318,1,C,243,0,0,0,0,0,0,1935,Good,1,0,0,0,Installed,Gas,10647757,2000
400000.0,Place Mc Auliffe 40,2,E,367,0,0,0,2995,0,0,1982,Good,1,0,0,1,Installed,Fuel oil,10647755,6600
375000.0,Grote Markt 16,4,B,170,0,0,0,150,0,2,1952,Good,1,0,0,2,Installed,Gas,10647753,2850
175000.0,Grand’Route 548,3,D,338,0,0,0,81,25,2,1975,Good,0,1,0,2,Semi equipped,Gas,8,3
295000.0,Heidestatiestraat 22,5,D,352,0,1,0,150,0,3,1938,Good,1,0,0,1,Installed,Fuel oil,10647741,2910
398000.0,Chaussée de Marche 398,3,E,345,0,0,0,2240,44,4,1998,As new,1,1,0,2,Installed,Fuel oil,10647739,5590
399500.0,"Fruithoflaan, 1",3,D,388,0,1,0,462,30,0,1965,0,1,0,0,0,Not installed,0,10647733,2630
309000.0,Theo Verellenlaan 19,2,B,200,1,0,0,0,0,2,1890,As new,1,0,0,1,Hyper equipped,Gas,10647695,2000
379000.0,Theo Verellenlaan 19,2,B,175,0,1,0,191,52,2,1986,Good,1,1,0,2,Hyper equipped,Gas,10647690,2170
125000.0,"Roterijstraat, 202",2,F,801,0,1,0,270,0,2,1936,0,1,0,0,1,Semi equipped,Fuel oil,10647638,8580
450000.0,Brusselsesteenweg 527,2,C,150,0,0,15,0,30,2,1900,As new,1,0,0,1,Installed,Gas,10647633,1200
285000.0,Grote Markt 21,2,A,86,0,1,0,0,37,2,2004,Good,1,0,0,1,Installed,Gas,10647632,2850
149000.0,Bevrijdingsplein 4,2,C,288,0,0,0,204,0,2,1975,Just renovated,1,0,0,1,Hyper equipped,Gas,10647631,3970
